Start,Target,Distance
Sydney,Crdoba,7873
Sydney,Dakar,12740
Sydney,Darwin,3183
Sydney,Djibouti,10886
Sydney,Dublin,9741
Sydney,Durban,10582
Sydney,Edinburgh,9600
Sydney,Frankfurt,9907
Sydney,Georgetown,9868
Sydney,Glasgow,9575
Sydney,Guatemala City,6434
Sydney,Guayaquil,8171
Sydney,Hamburg,9594
Sydney,Hammerfest,7683
Sydney,Havana,6669
Sydney,Helsinki,8451
Sydney,Hobart,1003
Sydney,Hong Kong,3824
Sydney,Iquique,7909
Sydney,Irkutsk,4209
Sydney,Jakarta,5518
Sydney,Johannesburg,10998
Sydney,Kingston,7523
Sydney,Kinshasa,13735
Sydney,Kuala Lumpur,6116
Sydney,La Paz,8353
Sydney,Leeds,9861
Sydney,Lima,7780
Sydney,Lisbon,11016
Sydney,Liverpool,9832
Sydney,London,10099
Sydney,Lyons,10559
Sydney,Madrid,11113
Sydney,Manchester,9852
Sydney,Manila,3756
Sydney,Marseilles,10754
Sydney,Mazatln,4497
Sydney,Mecca,10522
Sydney,Melbourne,695
Sydney,Mexico City,5297
Sydney,Milan,10401
Sydney,Montevideo,8340
Sydney,Moscow,8252
Sydney,Munich,9978
Sydney,Nagasaki,1996
Sydney,Nagoya,1329
Sydney,Nairobi,12155
Sydney,Nanjing (Nanking),3016
Sydney,Naples,10624
Sydney,New Delhi,6903
Sydney,Newcastle-on-Tyne,9745
Sydney,Odessa,9285
Sydney,Osaka,1443
Sydney,Oslo,8998
Sydney,Panama City,7789
Sydney,Paramaribo,10205
Sydney,Paris,10335
Sydney,Perth,3311
Sydney,Plymouth,10084
Sydney,Port Moresby,2771
Sydney,Prague,9705
Sydney,Rangoon,5789
Sydney,Reykjavk,8220
Sydney,Rio de Janeiro,10137
Sydney,Rome,10617
Sydney,Salvador,11232
Sydney,Santiago,7241
Sydney,St. Petersburg,8286
Sydney,So Paulo,9827
Sydney,Shanghai,2794
Sydney,Singapore,6130
Sydney,Sofia,9995
Sydney,Stockholm,8776
Sydney,Sydney,0
Sydney,Tananarive,10060
Sydney,Teheran,8644
Sydney,Tokyo,1066
Sydney,Tripoli,11402
Sydney,Venice,10274
Sydney,Veracruz,5637
Sydney,Vienna,9837
Sydney,Vladivostok,1930
Sydney,Warsaw,9276
Sydney,Wellington,2207
Sydney,Zrich,10246
Tananarive,Aberdeen,5676
Tananarive,Adelaide,8945
Tananarive,Algiers,4756
Tananarive,Amsterdam,5269
Tananarive,Ankara,2737
Tananarive,Asuncin,1274
Tananarive,Athens,3144
Tananarive,Auckland,11756
Tananarive,Bangkok,5671
Tananarive,Barcelona,4900
Tananarive,Beijing,6925
Tananarive,Belm,1917
Tananarive,Belfast,5330
Tananarive,Belgrade,3827
Tananarive,Berlin,4781
Tananarive,Birmingham,5450
Tananarive,Bogot,3313
Tananarive,Bombay,2646
Tananarive,Bordeaux,5212
Tananarive,Bremen,5116
Tananarive,Brisbane,10603
Tananarive,Bristol,5354
Tananarive,Brussels,5199
Tananarive,Bucharest,3447
Tananarive,Budapest,4079
Tananarive,Buenos Aires,2065
Tananarive,Cairo,2083
Tananarive,Calcutta,4271
Tananarive,Canton,6794
Tananarive,Cape Town,3337
Tananarive,Caracas,2324
Tananarive,Cayenne,1644
Tananarive,Chihuahua,6078
Tananarive,Chongqing,6056
Tananarive,Copenhagen,5046
Tananarive,Crdoba,2203
Tananarive,Dakar,3233
Tananarive,Darwin,8870
Tananarive,Djibouti,910
Tananarive,Dublin,5229
Tananarive,Durban,2097
Tananarive,Edinburgh,5532
Tananarive,Frankfurt,4951
Tananarive,Georgetown,1780
Tananarive,Glasgow,5472
Tananarive,Guatemala City,4596
Tananarive,Guayaquil,3956
Tananarive,Hamburg,5013
Tananarive,Hammerfest,5987
Tananarive,Havana,3657
Tananarive,Helsinki,4956
Tananarive,Hobart,9402
Tananarive,Hong Kong,6918
Tananarive,Iquique,2457
Tananarive,Irkutsk,6158
Tananarive,Jakarta,6541
Tananarive,Johannesburg,2120
Tananarive,Kingston,3081
Tananarive,Kinshasa,3839
Tananarive,Kuala Lumpur,6096
Tananarive,La Paz,2229
Tananarive,Leeds,5524
Tananarive,Lima,3280
Tananarive,Lisbon,4234
Tananarive,Liverpool,5414
Tananarive,London,5472
Tananarive,Lyons,4941
Tananarive,Madrid,4827
Tananarive,Manchester,5466
Tananarive,Manila,7773
Tananarive,Marseilles,4795
Tananarive,Mazatln,6105
Tananarive,Mecca,880
Tananarive,Melbourne,9381
Tananarive,Mexico City,5488
Tananarive,Milan,4607
Tananarive,Montevideo,1982
Tananarive,Moscow,4193
Tananarive,Munich,4659
Tananarive,Nagasaki,8210
Tananarive,Nagoya,8753
Tananarive,Nairobi,2249
Tananarive,Nanjing (Nanking),7190
Tananarive,Naples,3996
Tananarive,New Delhi,3220
Tananarive,Newcastle-on-Tyne,5577
Tananarive,Odessa,3453
Tananarive,Osaka,8681
Tananarive,Oslo,5435
Tananarive,Panama City,3622
Tananarive,Paramaribo,1680
Tananarive,Paris,5234
Tananarive,Perth,6916
Tananarive,Plymouth,5167
Tananarive,Port Moresby,10768
Tananarive,Prague,4601
Tananarive,Rangoon,5150
Tananarive,Reykjavk,5455
Tananarive,Rio de Janeiro,629
Tananarive,Rome,4189
Tananarive,Salvador,1173
Tananarive,Santiago,2825
Tananarive,St. Petersburg,4769
Tananarive,So Paulo,545
Tananarive,Shanghai,7466
Tananarive,Singapore,6422
Tananarive,Sofia,3497
Tananarive,Stockholm,5090
Tananarive,Sydney,10060
Tananarive,Tananarive,0
Tananarive,Teheran,1927
Tananarive,Tokyo,9014
Tananarive,Tripoli,3749
Tananarive,Venice,4395
Tananarive,Veracruz,5116
Tananarive,Vienna,4327
Tananarive,Vladivostok,8192
Tananarive,Warsaw,4386
Tananarive,Wellington,11434
Tananarive,Zrich,4762
Teheran,Aberdeen,4329
Teheran,Adelaide,7626
Teheran,Algiers,4314
Teheran,Amsterdam,4107
Teheran,Ankara,1724
Teheran,Asuncin,1279
Teheran,Athens,2505
Teheran,Auckland,10080
Teheran,Bangkok,5446
Teheran,Barcelona,4227
Teheran,Beijing,5609
Teheran,Belm,3813
Teheran,Belfast,4081
Teheran,Belgrade,2816
Teheran,Berlin,3529
Teheran,Birmingham,4309
Teheran,Bogot,4172
Teheran,Bombay,2757
Teheran,Bordeaux,4397
Teheran,Bremen,3873
Teheran,Brisbane,9298
Teheran,Bristol,4244
Teheran,Brussels,4106
Teheran,Bucharest,2316
Teheran,Budapest,2945
Teheran,Buenos Aires,629
Teheran,Cairo,1975
Teheran,Calcutta,3839
Teheran,Canton,6012
Teheran,Cape Town,3038
Teheran,Caracas,3220
Teheran,Cayenne,3443
Teheran,Chihuahua,5189
Teheran,Chongqing,5127
Teheran,Copenhagen,3696
Teheran,Crdoba,1261
Teheran,Dakar,4130
Teheran,Darwin,8236
Teheran,Djibouti,2808
Teheran,Dublin,4017
Teheran,Durban,2064
Teheran,Edinburgh,4261
Teheran,Frankfurt,3815
Teheran,Georgetown,3296
Teheran,Glasgow,4195
Teheran,Guatemala City,4522
Teheran,Guayaquil,4706
Teheran,Hamburg,3758
Teheran,Hammerfest,4228
Teheran,Havana,3227
Teheran,Helsinki,3331
Teheran,Hobart,7851
Teheran,Hong Kong,6177
Teheran,Iquique,2540
Teheran,Irkutsk,4503
Teheran,Jakarta,6475
Teheran,Johannesburg,2425
Teheran,Kingston,3168
Teheran,Kinshasa,5092
Teheran,Kuala Lumpur,6211
Teheran,La Paz,2704
Teheran,Leeds,4340
Teheran,Lima,3673
Teheran,Lisbon,3676
Teheran,Liverpool,4225
Teheran,London,4373
Teheran,Lyons,4063
Teheran,Madrid,4199
Teheran,Manchester,4282
Teheran,Manila,7210
Teheran,Marseilles,4017
Teheran,Mazatln,5418
Teheran,Mecca,1960
Teheran,Melbourne,7948
Teheran,Mexico City,5037
Teheran,Milan,3703
Teheran,Montevideo,435
Teheran,Moscow,2469
Teheran,Munich,3572
Teheran,Nagasaki,7012
Teheran,Nagoya,7421
Teheran,Nairobi,4102
Teheran,Nanjing (Nanking),6080
Teheran,Naples,3292
Teheran,New Delhi,2539
Teheran,Newcastle-on-Tyne,4352
Teheran,Odessa,2124
Teheran,Osaka,7392
Teheran,Oslo,3977
Teheran,Panama City,4114
Teheran,Paramaribo,3357
Teheran,Paris,4238
Teheran,Perth,5850
Teheran,Plymouth,4083
Teheran,Port Moresby,9980
Teheran,Prague,3407
Teheran,Rangoon,4874
Teheran,Reykjavk,3789
Teheran,Rio de Janeiro,1643
Teheran,Rome,3445
Teheran,Salvador,2868
Teheran,Santiago,1757
Teheran,St. Petersburg,3090
Teheran,So Paulo,1438
Teheran,Shanghai,6372
Teheran,Singapore,6584
Teheran,Sofia,2549
Teheran,Stockholm,3563
Teheran,Sydney,8644
Teheran,Tananarive,1927
Teheran,Teheran,0
Teheran,Tokyo,7667
Teheran,Tripoli,3525
Teheran,Venice,3461
Teheran,Veracruz,4724
Teheran,Vienna,3207
Teheran,Vladivostok,6716
Teheran,Warsaw,3031
Teheran,Wellington,9703
Teheran,Zrich,3776
Tokyo,Aberdeen,8878
Tokyo,Adelaide,137
Tokyo,Algiers,10840
Tokyo,Amsterdam,9335
Tokyo,Ankara,8814
Tokyo,Asuncin,7741
Tokyo,Athens,9561
Tokyo,Auckland,3135
Tokyo,Bangkok,4609
Tokyo,Barcelona,10410
Tokyo,Beijing,2092
Tokyo,Belm,10030
Tokyo,Belfast,9102
Tokyo,Belgrade,9220
Tokyo,Berlin,8958
Tokyo,Birmingham,9447
Tokyo,Bogot,7501
Tokyo,Bombay,6744
Tokyo,Bordeaux,10222
Tokyo,Bremen,9062
Tokyo,Brisbane,1631
Tokyo,Bristol,9507
Tokyo,Brussels,9502
Tokyo,Bucharest,8864
Tokyo,Budapest,9049
Tokyo,Buenos Aires,7179
Tokyo,Cairo,9555
Tokyo,Calcutta,5133
Tokyo,Canton,2844
Tokyo,Cape Town,10211
Tokyo,Caracas,7743
Tokyo,Cayenne,9471
Tokyo,Chihuahua,3191
Tokyo,Chongqing,3161
Tokyo,Copenhagen,8740
Tokyo,Crdoba,6839
Tokyo,Dakar,11791
Tokyo,Darwin,2723
Tokyo,Djibouti,9829
Tokyo,Dublin,9183
Tokyo,Durban,9653
Tokyo,Edinburgh,9086
Tokyo,Frankfurt,9309
Tokyo,Georgetown,8805
Tokyo,Glasgow,9053
Tokyo,Guatemala City,5412
Tokyo,Guayaquil,7176
Tokyo,Hamburg,9005
Tokyo,Hammerfest,7208
Tokyo,Havana,5603
Tokyo,Helsinki,7837
Tokyo,Hobart,1035
Tokyo,Hong Kong,2859
Tokyo,Iquique,6843
Tokyo,Irkutsk,3343
Tokyo,Jakarta,4680
Tokyo,Johannesburg,10057
Tokyo,Kingston,6461
Tokyo,Kinshasa,12738
Tokyo,Kuala Lumpur,5251
Tokyo,La Paz,7287
Tokyo,Leeds,9345
Tokyo,Lima,6732
Tokyo,Lisbon,10303
Tokyo,Liverpool,9301
Tokyo,London,9573
Tokyo,Lyons,9951
Tokyo,Madrid,10475
Tokyo,Manchester,9328
Tokyo,Manila,3005
Tokyo,Marseilles,10122
Tokyo,Mazatln,3476
Tokyo,Mecca,9507
Tokyo,Melbourne,513
Tokyo,Mexico City,4279
Tokyo,Milan,9751
Tokyo,Montevideo,7343
Tokyo,Moscow,7522
Tokyo,Munich,9340
Tokyo,Nagasaki,966
Tokyo,Nagoya,263
Tokyo,Nairobi,11091
Tokyo,Nanjing (Nanking),1958
Tokyo,Naples,9892
Tokyo,New Delhi,5842
Tokyo,Newcastle-on-Tyne,9237
Tokyo,Odessa,8493
Tokyo,Osaka,397
Tokyo,Oslo,8466
Tokyo,Panama City,6760
Tokyo,Paramaribo,9140
Tokyo,Paris,9772
Tokyo,Perth,2253
Tokyo,Plymouth,9515
Tokyo,Port Moresby,3028
Tokyo,Prague,9059
Tokyo,Rangoon,4776
Tokyo,Reykjavk,7676
Tokyo,Rio de Janeiro,9116
Tokyo,Rome,9909
Tokyo,Salvador,10187
Tokyo,Santiago,6204
Tokyo,St. Petersburg,7639
Tokyo,So Paulo,8801
Tokyo,Shanghai,1753
Tokyo,Singapore,5315
Tokyo,Sofia,9213
Tokyo,Stockholm,8190
Tokyo,Sydney,1066
Tokyo,Tananarive,9014
Tokyo,Teheran,7667
Tokyo,Tokyo,0
Tokyo,Tripoli,10614
Tokyo,Venice,9598
Tokyo,Veracruz,4607
Tokyo,Vienna,9156
Tokyo,Vladivostok,1068
Tokyo,Warsaw,8600
Tokyo,Wellington,3101
Tokyo,Zrich,9619
Tripoli,Aberdeen,2920
Tripoli,Adelaide,10614
Tripoli,Algiers,1024
Tripoli,Amsterdam,2292
Tripoli,Ankara,1906
Tripoli,Asuncin,4358
Tripoli,Athens,1090
Tripoli,Auckland,12091
Tripoli,Bangkok,8948
Tripoli,Barcelona,1322
Tripoli,Beijing,8756
Tripoli,Belm,5060
Tripoli,Belfast,2496
Tripoli,Belgrade,1467
Tripoli,Berlin,2193
Tripoli,Birmingham,2378
Tripoli,Bogot,7051
Tripoli,Bombay,6055
Tripoli,Bordeaux,1728
Tripoli,Bremen,2356
Tripoli,Brisbane,12167
Tripoli,Bristol,2257
Tripoli,Brussels,2125
Tripoli,Bucharest,1752
Tripoli,Budapest,1724
Tripoli,Buenos Aires,4153
Tripoli,Cairo,1735
Tripoli,Calcutta,7352
Tripoli,Canton,9484
Tripoli,Cape Town,487
Tripoli,Caracas,6045
Tripoli,Cayenne,5116
Tripoli,Chihuahua,8646
Tripoli,Chongqing,8571
Tripoli,Copenhagen,2539
Tripoli,Crdoba,4766
Tripoli,Dakar,2063
Tripoli,Darwin,11711
Tripoli,Djibouti,3883
Tripoli,Dublin,2360
Tripoli,Durban,1690
Tripoli,Edinburgh,2671
Tripoli,Frankfurt,2052
Tripoli,Georgetown,5480
Tripoli,Glasgow,2643
Tripoli,Guatemala City,7968
Tripoli,Guayaquil,7686
Tripoli,Hamburg,2320
Tripoli,Hammerfest,4251
Tripoli,Havana,6729
Tripoli,Helsinki,3182
Tripoli,Hobart,10442
Tripoli,Hong Kong,9659
Tripoli,Iquique,5833
Tripoli,Irkutsk,7272
Tripoli,Jakarta,9952
Tripoli,Johannesburg,1643
Tripoli,Kingston,6502
Tripoli,Kinshasa,3164
Tripoli,Kuala Lumpur,9621
Tripoli,La Paz,5798
Tripoli,Leeds,2505
Tripoli,Lima,6874
Tripoli,Lisbon,714
Tripoli,Liverpool,2437
Tripoli,London,2323
Tripoli,Lyons,1611
Tripoli,Madrid,1216
Tripoli,Manchester,2465
Tripoli,Manila,10718
Tripoli,Marseilles,1369
Tripoli,Mazatln,8925
Tripoli,Mecca,2884
Tripoli,Melbourne,10744
Tripoli,Mexico City,8561
Tripoli,Milan,1453
Tripoli,Montevideo,3958
Tripoli,Moscow,3164
Tripoli,Munich,1810
Tripoli,Nagasaki,10183
Tripoli,Nagoya,10409
Tripoli,Nairobi,4258
Tripoli,Nanjing (Nanking),9379
Tripoli,Naples,886
Tripoli,New Delhi,6059
Tripoli,Newcastle-on-Tyne,2615
Tripoli,Odessa,2122
Tripoli,Osaka,10435
Tripoli,Oslo,3008
Tripoli,Panama City,7269
Tripoli,Paramaribo,5293
Tripoli,Paris,1990
Tripoli,Perth,9192
Tripoli,Plymouth,2089
Tripoli,Port Moresby,13331
Tripoli,Prague,1995
Tripoli,Rangoon,8377
Tripoli,Reykjavk,3586
Tripoli,Rio de Janeiro,3145
Tripoli,Rome,1000
Tripoli,Salvador,3391
Tripoli,Santiago,5280
Tripoli,St. Petersburg,3255
Tripoli,So Paulo,3403
Tripoli,Shanghai,9668
Tripoli,Singapore,9979
Tripoli,Sofia,1407
Tripoli,Stockholm,2982
Tripoli,Sydney,11402
Tripoli,Tananarive,3749
Tripoli,Teheran,3525
Tripoli,Tokyo,10614
Tripoli,Tripoli,0
Tripoli,Venice,1413
Tripoli,Veracruz,8242
Tripoli,Vienna,1750
Tripoli,Vladivostok,9557
Tripoli,Warsaw,2267
Tripoli,Wellington,11595
Tripoli,Zrich,1677
Venice,Aberdeen,1542
Venice,Adelaide,9620
Venice,Algiers,1242
Venice,Amsterdam,955
Venice,Ankara,1781
Venice,Asuncin,4596
Venice,Athens,1265
Venice,Auckland,10748
Venice,Bangkok,8803
Venice,Barcelona,875
Venice,Beijing,7928
Venice,Belm,6030
Venice,Belfast,1118
Venice,Belgrade,644
Venice,Berlin,786
Venice,Birmingham,1099
Venice,Bogot,7499
Venice,Bombay,6211
Venice,Bordeaux,939
Venice,Bremen,954
Venice,Brisbane,11060
Venice,Bristol,988
Venice,Brussels,833
Venice,Bucharest,1148
Venice,Budapest,604
Venice,Buenos Aires,4053
Venice,Cairo,2354
Venice,Calcutta,7196
Venice,Canton,8963
Venice,Cape Town,1400
Venice,Caracas,6493
Venice,Cayenne,5960
Venice,Chihuahua,8125
Venice,Chongqing,8032
Venice,Copenhagen,1127
Venice,Crdoba,4700
Venice,Dakar,3464
Venice,Darwin,11128
Venice,Djibouti,4791
Venice,Dublin,985
Venice,Durban,2372
Venice,Edinburgh,1310
Venice,Frankfurt,667
Venice,Georgetown,6173
Venice,Glasgow,1271
Venice,Guatemala City,7954
Venice,Guayaquil,8087
Venice,Hamburg,908
Venice,Hammerfest,2859
Venice,Havana,6623
Venice,Helsinki,1854
Venice,Hobart,9284
Venice,Hong Kong,9151
Venice,Iquique,5991
Venice,Irkutsk,6320
Venice,Jakarta,9854
Venice,Johannesburg,2571
Venice,Kingston,6629
Venice,Kinshasa,4577
Venice,Kuala Lumpur,9646
Venice,La Paz,6091
Venice,Leeds,1202
Venice,Lima,7114
Venice,Lisbon,781
Venice,Liverpool,1109
Venice,London,1094
Venice,Lyons,601
Venice,Madrid,906
Venice,Manchester,1151
Venice,Manila,10255
Venice,Marseilles,602
Venice,Mazatln,8508
Venice,Mecca,3642
Venice,Melbourne,9653
Venice,Mexico City,8310
Venice,Milan,242
Venice,Montevideo,3877
Venice,Moscow,2096
Venice,Munich,398
Venice,Nagasaki,9315
Venice,Nagoya,9421
Venice,Nairobi,5443
Venice,Nanjing (Nanking),8644
Venice,Naples,552
Venice,New Delhi,5908
Venice,Newcastle-on-Tyne,1291
Venice,Odessa,1419
Venice,Osaka,9478
Venice,Oslo,1595
Venice,Panama City,7547
Venice,Paramaribo,6062
Venice,Paris,839
Venice,Perth,8504
Venice,Plymouth,798
Venice,Port Moresby,12506
Venice,Prague,602
Venice,Rangoon,8235
Venice,Reykjavk,2205
Venice,Rio de Janeiro,3766
Venice,Rome,413
Venice,Salvador,4392
Venice,Santiago,5072
Venice,St. Petersburg,1990
Venice,So Paulo,3923
Venice,Shanghai,8919
Venice,Singapore,10023
Venice,Sofia,936
Venice,Stockholm,1599
Venice,Sydney,10274
Venice,Tananarive,4395
Venice,Teheran,3461
Venice,Tokyo,9598
Venice,Tripoli,1413
Venice,Venice,0
Venice,Veracruz,8045
Venice,Vienna,442
Venice,Vladivostok,8529
Venice,Warsaw,999
Venice,Wellington,10243
Venice,Zrich,369
Veracruz,Aberdeen,8403
Veracruz,Adelaide,4491
Veracruz,Algiers,9025
Veracruz,Amsterdam,8445
Veracruz,Ankara,6426
Veracruz,Asuncin,4028
Veracruz,Athens,7227
Veracruz,Auckland,7742
Veracruz,Bangkok,771
Veracruz,Barcelona,8880
Veracruz,Beijing,2982
Veracruz,Belm,5568
Veracruz,Belfast,8326
Veracruz,Belgrade,7420
Veracruz,Berlin,7859
Veracruz,Birmingham,8641
Veracruz,Bogot,2893
Veracruz,Bombay,2480
Veracruz,Bordeaux,8975
Veracruz,Bremen,8156
Veracruz,Brisbane,5917
Veracruz,Bristol,8616
Veracruz,Brussels,8510
Veracruz,Bucharest,6915
Veracruz,Budapest,7462
Veracruz,Buenos Aires,4095
Veracruz,Cairo,6589
Veracruz,Calcutta,893
Veracruz,Canton,1836
Veracruz,Cape Town,7755
Veracruz,Caracas,3253
Veracruz,Cayenne,5030
Veracruz,Chihuahua,1476
Veracruz,Chongqing,1548
Veracruz,Copenhagen,7880
Veracruz,Crdoba,3476
Veracruz,Dakar,8339
Veracruz,Darwin,3754
Veracruz,Djibouti,5711
Veracruz,Dublin,8315
Veracruz,Durban,6661
Veracruz,Edinburgh,8451
Veracruz,Frankfurt,8217
Veracruz,Georgetown,4336
Veracruz,Glasgow,8388
Veracruz,Guatemala City,810
Veracruz,Guayaquil,2610
Veracruz,Hamburg,8047
Veracruz,Hammerfest,7368
Veracruz,Havana,1526
Veracruz,Helsinki,7131
Veracruz,Hobart,5427
Veracruz,Hong Kong,1904
Veracruz,Iquique,2660
Veracruz,Irkutsk,3758
Veracruz,Jakarta,1825
Veracruz,Johannesburg,6919
Veracruz,Kingston,2075
Veracruz,Kinshasa,8903
Veracruz,Kuala Lumpur,1796
Veracruz,La Paz,2967
Veracruz,Leeds,8621
Veracruz,Lima,2171
Veracruz,Lisbon,8381
Veracruz,Liverpool,8518
Veracruz,London,8738
Veracruz,Lyons,8629
Veracruz,Madrid,8869
Veracruz,Manchester,8571
Veracruz,Manila,2656
Veracruz,Marseilles,8638
Veracruz,Mazatln,1143
Veracruz,Mecca,5885
Veracruz,Melbourne,5101
Veracruz,Mexico City,378
Veracruz,Milan,8283
Veracruz,Montevideo,4288
Veracruz,Moscow,6315
Veracruz,Munich,8045
Veracruz,Nagasaki,3645
Veracruz,Nagoya,4360
Veracruz,Nairobi,6774
Veracruz,Nanjing (Nanking),2674
Veracruz,Naples,7978
Veracruz,New Delhi,2184
Veracruz,Newcastle-on-Tyne,8584
Veracruz,Odessa,6626
Veracruz,Osaka,4212
Veracruz,Oslo,7944
Veracruz,Panama City,2153
Veracruz,Paramaribo,4685
Veracruz,Paris,8709
Veracruz,Perth,2387
Veracruz,Plymouth,8498
Veracruz,Port Moresby,5660
Veracruz,Prague,7812
Veracruz,Rangoon,289
Veracruz,Reykjavk,7357
Veracruz,Rio de Janeiro,5491
Veracruz,Rome,8112
Veracruz,Salvador,6203
Veracruz,Santiago,2992
Veracruz,St. Petersburg,6836
Veracruz,So Paulo,5158
Veracruz,Shanghai,2855
Veracruz,Singapore,2155
Veracruz,Sofia,7205
Veracruz,Stockholm,7501
Veracruz,Sydney,5637
Veracruz,Tananarive,5116
Veracruz,Teheran,4724
Veracruz,Tokyo,4607
Veracruz,Tripoli,8242
Veracruz,Venice,8045
Veracruz,Veracruz,0
Veracruz,Vienna,7700
Veracruz,Vladivostok,4282
Veracruz,Warsaw,7333
Veracruz,Wellington,7669
Veracruz,Zrich,8299
Vienna,Aberdeen,1398
Vienna,Adelaide,9178
Vienna,Algiers,1684
Vienna,Amsterdam,945
Vienna,Ankara,1616
Vienna,Asuncin,4398
Vienna,Athens,1312
Vienna,Auckland,10357
Vienna,Bangkok,8463
Vienna,Barcelona,1299
Vienna,Beijing,7493
Vienna,Belm,6051
Vienna,Belfast,1012
Vienna,Belgrade,511
Vienna,Berlin,507
Vienna,Birmingham,1135
Vienna,Bogot,7321
Vienna,Bombay,5965
Vienna,Bordeaux,1282
Vienna,Bremen,804
Vienna,Brisbane,10623
Vienna,Bristol,1053
Vienna,Brussels,906
Vienna,Bucharest,915
Vienna,Budapest,263
Vienna,Buenos Aires,3774
Vienna,Cairo,2368
Vienna,Calcutta,6865
Vienna,Canton,8558
Vienna,Cape Town,1631
Vienna,Caracas,6326
Vienna,Cayenne,5934
Vienna,Chihuahua,7723
Vienna,Chongqing,7627
Vienna,Copenhagen,849
Vienna,Crdoba,4417
Vienna,Dakar,3753
Vienna,Darwin,10709
Vienna,Djibouti,4808
Vienna,Dublin,903
Vienna,Durban,2404
Vienna,Edinburgh,1216
Vienna,Frankfurt,630
Vienna,Georgetown,6090
Vienna,Glasgow,1161
Vienna,Guatemala City,7648
Vienna,Guayaquil,7889
Vienna,Hamburg,714
Vienna,Hammerfest,2502
Vienna,Havana,6307
Vienna,Helsinki,1445
Vienna,Hobart,8849
Vienna,Hong Kong,8748
Vienna,Iquique,5748
Vienna,Irkutsk,5879
Vienna,Jakarta,9518
Vienna,Johannesburg,2669
Vienna,Kingston,6370
Vienna,Kinshasa,4889
Vienna,Kuala Lumpur,9338
Vienna,La Paz,5884
Vienna,Leeds,1198
Vienna,Lima,6880
Vienna,Lisbon,1192
Vienna,Liverpool,1087
Vienna,London,1179
Vienna,Lyons,938
Vienna,Madrid,1340
Vienna,Manchester,1140
Vienna,Manila,9853
Vienna,Marseilles,1014
Vienna,Mazatln,8120
Vienna,Mecca,3633
Vienna,Melbourne,9213
Vienna,Mexico City,7952
Vienna,Milan,628
Vienna,Montevideo,3607
Vienna,Moscow,1657
Vienna,Munich,364
Vienna,Nagasaki,8876
Vienna,Nagoya,8979
Vienna,Nairobi,5568
Vienna,Nanjing (Nanking),8215
Vienna,Naples,864
Vienna,New Delhi,5590
Vienna,Newcastle-on-Tyne,1250
Vienna,Odessa,1096
Vienna,Osaka,9036
Vienna,Oslo,1325
Vienna,Panama City,7319
Vienna,Paramaribo,6007
Vienna,Paris,1034
Vienna,Perth,8080
Vienna,Plymouth,880
Vienna,Port Moresby,12066
Vienna,Prague,297
Vienna,Rangoon,7899
Vienna,Reykjavk,1836
Vienna,Rio de Janeiro,3708
Vienna,Rome,796
Vienna,Salvador,4452
Vienna,Santiago,4750
Vienna,St. Petersburg,1559
Vienna,So Paulo,3827
Vienna,Shanghai,8489
Vienna,Singapore,9716
Vienna,Sofia,840
Vienna,Stockholm,1234
Vienna,Sydney,9837
Vienna,Tananarive,4327
Vienna,Teheran,3207
Vienna,Tokyo,9156
Vienna,Tripoli,1750
Vienna,Venice,442
Vienna,Veracruz,7700
Vienna,Vienna,0
Vienna,Vladivostok,8087
Vienna,Warsaw,560
Vienna,Wellington,9856
Vienna,Zrich,599
Vladivostok,Aberdeen,7837
Vladivostok,Adelaide,1098
Vladivostok,Algiers,9771
Vladivostok,Amsterdam,8279
Vladivostok,Ankara,7779
Vladivostok,Asuncin,6919
Vladivostok,Athens,8513
Vladivostok,Auckland,3658
Vladivostok,Bangkok,4476
Vladivostok,Barcelona,9343
Vladivostok,Beijing,1370
Vladivostok,Belm,9399
Vladivostok,Belfast,8048
Vladivostok,Belgrade,8154
Vladivostok,Berlin,7892
Vladivostok,Birmingham,8396
Vladivostok,Bogot,7112
Vladivostok,Bombay,6123
Vladivostok,Bordeaux,9160
Vladivostok,Bremen,8002
Vladivostok,Brisbane,2633
Vladivostok,Bristol,8452
Vladivostok,Brussels,8443
Vladivostok,Bucharest,7805
Vladivostok,Budapest,7981
Vladivostok,Buenos Aires,6267
Vladivostok,Cairo,8558
Vladivostok,Calcutta,4628
Vladivostok,Canton,2763
Vladivostok,Cape Town,9162
Vladivostok,Caracas,7190
Vladivostok,Cayenne,8840
Vladivostok,Chihuahua,2806
Vladivostok,Chongqing,2737
Vladivostok,Copenhagen,7680
Vladivostok,Crdoba,5990
Vladivostok,Dakar,10811
Vladivostok,Darwin,3430
Vladivostok,Djibouti,9047
Vladivostok,Dublin,8126
Vladivostok,Durban,8656
Vladivostok,Edinburgh,8039
Vladivostok,Frankfurt,8246
Vladivostok,Georgetown,8208
Vladivostok,Glasgow,8003
Vladivostok,Guatemala City,5087
Vladivostok,Guayaquil,6891
Vladivostok,Hamburg,7943
Vladivostok,Hammerfest,6179
Vladivostok,Havana,5002
Vladivostok,Helsinki,6774
Vladivostok,Hobart,1239
Vladivostok,Hong Kong,2851
Vladivostok,Iquique,6189
Vladivostok,Irkutsk,2298
Vladivostok,Jakarta,4808
Vladivostok,Johannesburg,9069
Vladivostok,Kingston,5902
Vladivostok,Kinshasa,11808
Vladivostok,Kuala Lumpur,5308
Vladivostok,La Paz,6663
Vladivostok,Leeds,8296
